step,tag,value,logdir
183,training/Joint Loss,0.6336765289306641,shared=True_LF=0.5_LR=0.5
184,training/Joint Loss,0.633673369884491,shared=True_LF=0.5_LR=0.5
185,training/Joint Loss,0.6332124471664429,shared=True_LF=0.5_LR=0.5
186,training/Joint Loss,0.6332557797431946,shared=True_LF=0.5_LR=0.5
187,training/Joint Loss,0.6330692172050476,shared=True_LF=0.5_LR=0.5
188,training/Joint Loss,0.6327595710754395,shared=True_LF=0.5_LR=0.5
189,training/Joint Loss,0.632594883441925,shared=True_LF=0.5_LR=0.5
190,training/Joint Loss,0.6323040127754211,shared=True_LF=0.5_LR=0.5
191,training/Joint Loss,0.632257342338562,shared=True_LF=0.5_LR=0.5
192,training/Joint Loss,0.6318941712379456,shared=True_LF=0.5_LR=0.5
193,training/Joint Loss,0.6317842602729797,shared=True_LF=0.5_LR=0.5
194,training/Joint Loss,0.6315699815750122,shared=True_LF=0.5_LR=0.5
195,training/Joint Loss,0.6314940452575684,shared=True_LF=0.5_LR=0.5
196,training/Joint Loss,0.6311561465263367,shared=True_LF=0.5_LR=0.5
197,training/Joint Loss,0.6307090520858765,shared=True_LF=0.5_LR=0.5
198,training/Joint Loss,0.630738377571106,shared=True_LF=0.5_LR=0.5
199,training/Joint Loss,0.6308050751686096,shared=True_LF=0.5_LR=0.5
0,training/MSE,13.332769393920898,shared=True_LF=0.5_LR=0.5
1,training/MSE,13.290513038635254,shared=True_LF=0.5_LR=0.5
2,training/MSE,13.247663497924805,shared=True_LF=0.5_LR=0.5
3,training/MSE,13.203783988952637,shared=True_LF=0.5_LR=0.5
4,training/MSE,13.158557891845703,shared=True_LF=0.5_LR=0.5
5,training/MSE,13.11175537109375,shared=True_LF=0.5_LR=0.5
6,training/MSE,13.063230514526367,shared=True_LF=0.5_LR=0.5
7,training/MSE,13.012884140014648,shared=True_LF=0.5_LR=0.5
8,training/MSE,12.960638999938965,shared=True_LF=0.5_LR=0.5
9,training/MSE,12.906426429748535,shared=True_LF=0.5_LR=0.5
10,training/MSE,12.85018539428711,shared=True_LF=0.5_LR=0.5
11,training/MSE,12.791864395141602,shared=True_LF=0.5_LR=0.5
12,training/MSE,12.731399536132812,shared=True_LF=0.5_LR=0.5
13,training/MSE,12.668739318847656,shared=True_LF=0.5_LR=0.5
14,training/MSE,12.603814125061035,shared=True_LF=0.5_LR=0.5
15,training/MSE,12.536538124084473,shared=True_LF=0.5_LR=0.5
16,training/MSE,12.466765403747559,shared=True_LF=0.5_LR=0.5
17,training/MSE,12.394306182861328,shared=True_LF=0.5_LR=0.5
18,training/MSE,12.318841934204102,shared=True_LF=0.5_LR=0.5
19,training/MSE,12.239999771118164,shared=True_LF=0.5_LR=0.5
20,training/MSE,12.157320976257324,shared=True_LF=0.5_LR=0.5
21,training/MSE,12.07033920288086,shared=True_LF=0.5_LR=0.5
22,training/MSE,11.978578567504883,shared=True_LF=0.5_LR=0.5
23,training/MSE,11.881593704223633,shared=True_LF=0.5_LR=0.5
24,training/MSE,11.778958320617676,shared=True_LF=0.5_LR=0.5
25,training/MSE,11.670263290405273,shared=True_LF=0.5_LR=0.5
26,training/MSE,11.55510139465332,shared=True_LF=0.5_LR=0.5
27,training/MSE,11.433043479919434,shared=True_LF=0.5_LR=0.5
28,training/MSE,11.303657531738281,shared=True_LF=0.5_LR=0.5
29,training/MSE,11.166513442993164,shared=True_LF=0.5_LR=0.5
30,training/MSE,11.021234512329102,shared=True_LF=0.5_LR=0.5
31,training/MSE,10.867520332336426,shared=True_LF=0.5_LR=0.5
32,training/MSE,10.705181121826172,shared=True_LF=0.5_LR=0.5
33,training/MSE,10.534156799316406,shared=True_LF=0.5_LR=0.5
34,training/MSE,10.354464530944824,shared=True_LF=0.5_LR=0.5
35,training/MSE,10.166168212890625,shared=True_LF=0.5_LR=0.5
36,training/MSE,9.969362258911133,shared=True_LF=0.5_LR=0.5
37,training/MSE,9.764145851135254,shared=True_LF=0.5_LR=0.5
38,training/MSE,9.55061149597168,shared=True_LF=0.5_LR=0.5
39,training/MSE,9.328857421875,shared=True_LF=0.5_LR=0.5
40,training/MSE,9.098981857299805,shared=True_LF=0.5_LR=0.5
41,training/MSE,8.861080169677734,shared=True_LF=0.5_LR=0.5
42,training/MSE,8.615235328674316,shared=True_LF=0.5_LR=0.5
43,training/MSE,8.361491203308105,shared=True_LF=0.5_LR=0.5
44,training/MSE,8.09986400604248,shared=True_LF=0.5_LR=0.5
45,training/MSE,7.830394744873047,shared=True_LF=0.5_LR=0.5
46,training/MSE,7.553287506103516,shared=True_LF=0.5_LR=0.5
47,training/MSE,7.269002437591553,shared=True_LF=0.5_LR=0.5
48,training/MSE,6.978286266326904,shared=True_LF=0.5_LR=0.5
49,training/MSE,6.682125091552734,shared=True_LF=0.5_LR=0.5
50,training/MSE,6.381625175476074,shared=True_LF=0.5_LR=0.5
51,training/MSE,6.077914237976074,shared=True_LF=0.5_LR=0.5
52,training/MSE,5.77211856842041,shared=True_LF=0.5_LR=0.5
53,training/MSE,5.465392589569092,shared=True_LF=0.5_LR=0.5
54,training/MSE,5.158952713012695,shared=True_LF=0.5_LR=0.5
55,training/MSE,4.854093551635742,shared=True_LF=0.5_LR=0.5
56,training/MSE,4.552187919616699,shared=True_LF=0.5_LR=0.5
57,training/MSE,4.254676342010498,shared=True_LF=0.5_LR=0.5
58,training/MSE,3.9630565643310547,shared=True_LF=0.5_LR=0.5
59,training/MSE,3.6788671016693115,shared=True_LF=0.5_LR=0.5
60,training/MSE,3.4036684036254883,shared=True_LF=0.5_LR=0.5
61,training/MSE,3.1390268802642822,shared=True_LF=0.5_LR=0.5
62,training/MSE,2.886500358581543,shared=True_LF=0.5_LR=0.5
63,training/MSE,2.6476166248321533,shared=True_LF=0.5_LR=0.5
64,training/MSE,2.4238388538360596,shared=True_LF=0.5_LR=0.5
65,training/MSE,2.216515064239502,shared=True_LF=0.5_LR=0.5
66,training/MSE,2.026817798614502,shared=True_LF=0.5_LR=0.5
67,training/MSE,1.8556969165802002,shared=True_LF=0.5_LR=0.5
68,training/MSE,1.7038365602493286,shared=True_LF=0.5_LR=0.5
69,training/MSE,1.5716042518615723,shared=True_LF=0.5_LR=0.5
70,training/MSE,1.4590095281600952,shared=True_LF=0.5_LR=0.5
71,training/MSE,1.365667462348938,shared=True_LF=0.5_LR=0.5
72,training/MSE,1.2907763719558716,shared=True_LF=0.5_LR=0.5
73,training/MSE,1.2331137657165527,shared=True_LF=0.5_LR=0.5
74,training/MSE,1.1910585165023804,shared=True_LF=0.5_LR=0.5
75,training/MSE,1.162635326385498,shared=True_LF=0.5_LR=0.5
76,training/MSE,1.145588994026184,shared=True_LF=0.5_LR=0.5
77,training/MSE,1.1374818086624146,shared=True_LF=0.5_LR=0.5
78,training/MSE,1.135811686515808,shared=True_LF=0.5_LR=0.5
79,training/MSE,1.1381404399871826,shared=True_LF=0.5_LR=0.5
80,training/MSE,1.1422216892242432,shared=True_LF=0.5_LR=0.5
81,training/MSE,1.1461176872253418,shared=True_LF=0.5_LR=0.5
82,training/MSE,1.1482837200164795,shared=True_LF=0.5_LR=0.5
83,training/MSE,1.1476198434829712,shared=True_LF=0.5_LR=0.5
84,training/MSE,1.1434766054153442,shared=True_LF=0.5_LR=0.5
85,training/MSE,1.1356250047683716,shared=True_LF=0.5_LR=0.5
86,training/MSE,1.1241967678070068,shared=True_LF=0.5_LR=0.5
87,training/MSE,1.1096045970916748,shared=True_LF=0.5_LR=0.5
88,training/MSE,1.0924530029296875,shared=True_LF=0.5_LR=0.5
89,training/MSE,1.0734533071517944,shared=True_LF=0.5_LR=0.5
90,training/MSE,1.0533438920974731,shared=True_LF=0.5_LR=0.5
91,training/MSE,1.0328497886657715,shared=True_LF=0.5_LR=0.5
92,training/MSE,1.0126557350158691,shared=True_LF=0.5_LR=0.5
93,training/MSE,0.9933722019195557,shared=True_LF=0.5_LR=0.5
94,training/MSE,0.9754969477653503,shared=True_LF=0.5_LR=0.5
95,training/MSE,0.9593881368637085,shared=True_LF=0.5_LR=0.5
96,training/MSE,0.9452455639839172,shared=True_LF=0.5_LR=0.5
97,training/MSE,0.9331344366073608,shared=True_LF=0.5_LR=0.5
98,training/MSE,0.9230116605758667,shared=True_LF=0.5_LR=0.5
99,training/MSE,0.9147457480430603,shared=True_LF=0.5_LR=0.5
100,training/MSE,0.9081390500068665,shared=True_LF=0.5_LR=0.5
101,training/MSE,0.9029494524002075,shared=True_LF=0.5_LR=0.5
102,training/MSE,0.898908793926239,shared=True_LF=0.5_LR=0.5
103,training/MSE,0.8957425951957703,shared=True_LF=0.5_LR=0.5
104,training/MSE,0.8931875228881836,shared=True_LF=0.5_LR=0.5
105,training/MSE,0.8910107016563416,shared=True_LF=0.5_LR=0.5
106,training/MSE,0.8890213966369629,shared=True_LF=0.5_LR=0.5
107,training/MSE,0.8870753049850464,shared=True_LF=0.5_LR=0.5
108,training/MSE,0.8850733637809753,shared=True_LF=0.5_LR=0.5
109,training/MSE,0.8829571008682251,shared=True_LF=0.5_LR=0.5
110,training/MSE,0.8807027339935303,shared=True_LF=0.5_LR=0.5
111,training/MSE,0.8783141374588013,shared=True_LF=0.5_LR=0.5
112,training/MSE,0.8758160471916199,shared=True_LF=0.5_LR=0.5
113,training/MSE,0.8732467293739319,shared=True_LF=0.5_LR=0.5
114,training/MSE,0.8706525564193726,shared=True_LF=0.5_LR=0.5
115,training/MSE,0.8680824041366577,shared=True_LF=0.5_LR=0.5
116,training/MSE,0.8655833005905151,shared=True_LF=0.5_LR=0.5
117,training/MSE,0.8631965517997742,shared=True_LF=0.5_LR=0.5
118,training/MSE,0.8609561920166016,shared=True_LF=0.5_LR=0.5
119,training/MSE,0.8588876724243164,shared=True_LF=0.5_LR=0.5
120,training/MSE,0.8570062518119812,shared=True_LF=0.5_LR=0.5
121,training/MSE,0.8553183674812317,shared=True_LF=0.5_LR=0.5
122,training/MSE,0.8538215756416321,shared=True_LF=0.5_LR=0.5
123,training/MSE,0.8525062203407288,shared=True_LF=0.5_LR=0.5
124,training/MSE,0.8513568043708801,shared=True_LF=0.5_LR=0.5
125,training/MSE,0.8503533005714417,shared=True_LF=0.5_LR=0.5
126,training/MSE,0.849473774433136,shared=True_LF=0.5_LR=0.5
127,training/MSE,0.8486956357955933,shared=True_LF=0.5_LR=0.5
128,training/MSE,0.8479960560798645,shared=True_LF=0.5_LR=0.5
129,training/MSE,0.8473551273345947,shared=True_LF=0.5_LR=0.5
130,training/MSE,0.8467545509338379,shared=True_LF=0.5_LR=0.5
131,training/MSE,0.8461799621582031,shared=True_LF=0.5_LR=0.5
132,training/MSE,0.8456212282180786,shared=True_LF=0.5_LR=0.5
133,training/MSE,0.8450707197189331,shared=True_LF=0.5_LR=0.5
134,training/MSE,0.8445242643356323,shared=True_LF=0.5_LR=0.5
135,training/MSE,0.8439807295799255,shared=True_LF=0.5_LR=0.5
136,training/MSE,0.8434406518936157,shared=True_LF=0.5_LR=0.5
137,training/MSE,0.8429063558578491,shared=True_LF=0.5_LR=0.5
138,training/MSE,0.8423814177513123,shared=True_LF=0.5_LR=0.5
139,training/MSE,0.8418694734573364,shared=True_LF=0.5_LR=0.5
140,training/MSE,0.8413745164871216,shared=True_LF=0.5_LR=0.5
141,training/MSE,0.8409000039100647,shared=True_LF=0.5_LR=0.5
142,training/MSE,0.8404489159584045,shared=True_LF=0.5_LR=0.5
143,training/MSE,0.8400232791900635,shared=True_LF=0.5_LR=0.5
144,training/MSE,0.8396245241165161,shared=True_LF=0.5_LR=0.5
145,training/MSE,0.839252769947052,shared=True_LF=0.5_LR=0.5
146,training/MSE,0.8389077186584473,shared=True_LF=0.5_LR=0.5
147,training/MSE,0.8385879993438721,shared=True_LF=0.5_LR=0.5
148,training/MSE,0.8382917046546936,shared=True_LF=0.5_LR=0.5
149,training/MSE,0.8380170464515686,shared=True_LF=0.5_LR=0.5
150,training/MSE,0.8377618193626404,shared=True_LF=0.5_LR=0.5
151,training/MSE,0.8375234603881836,shared=True_LF=0.5_LR=0.5
152,training/MSE,0.8372994065284729,shared=True_LF=0.5_LR=0.5
153,training/MSE,0.8370879292488098,shared=True_LF=0.5_LR=0.5
154,training/MSE,0.836887001991272,shared=True_LF=0.5_LR=0.5
155,training/MSE,0.8366953134536743,shared=True_LF=0.5_LR=0.5
156,training/MSE,0.8365116715431213,shared=True_LF=0.5_LR=0.5
157,training/MSE,0.8363351225852966,shared=True_LF=0.5_LR=0.5
158,training/MSE,0.836165189743042,shared=True_LF=0.5_LR=0.5
159,training/MSE,0.8360013961791992,shared=True_LF=0.5_LR=0.5
160,training/MSE,0.8358437418937683,shared=True_LF=0.5_LR=0.5
161,training/MSE,0.8356921672821045,shared=True_LF=0.5_LR=0.5
162,training/MSE,0.8355468511581421,shared=True_LF=0.5_LR=0.5
163,training/MSE,0.8354079723358154,shared=True_LF=0.5_LR=0.5
164,training/MSE,0.8352756500244141,shared=True_LF=0.5_LR=0.5
165,training/MSE,0.8351498246192932,shared=True_LF=0.5_LR=0.5
166,training/MSE,0.8350304961204529,shared=True_LF=0.5_LR=0.5
167,training/MSE,0.8349173665046692,shared=True_LF=0.5_LR=0.5
168,training/MSE,0.8348103761672974,shared=True_LF=0.5_LR=0.5
169,training/MSE,0.8347093462944031,shared=True_LF=0.5_LR=0.5
170,training/MSE,0.8346139192581177,shared=True_LF=0.5_LR=0.5
171,training/MSE,0.8345236778259277,shared=True_LF=0.5_LR=0.5
172,training/MSE,0.834438145160675,shared=True_LF=0.5_LR=0.5
173,training/MSE,0.8343570828437805,shared=True_LF=0.5_LR=0.5
174,training/MSE,0.8342800736427307,shared=True_LF=0.5_LR=0.5
175,training/MSE,0.8342066407203674,shared=True_LF=0.5_LR=0.5
176,training/MSE,0.8341364860534668,shared=True_LF=0.5_LR=0.5
177,training/MSE,0.8340694308280945,shared=True_LF=0.5_LR=0.5
178,training/MSE,0.8340049386024475,shared=True_LF=0.5_LR=0.5
179,training/MSE,0.8339430689811707,shared=True_LF=0.5_LR=0.5
180,training/MSE,0.8338834643363953,shared=True_LF=0.5_LR=0.5
181,training/MSE,0.8338260054588318,shared=True_LF=0.5_LR=0.5
182,training/MSE,0.8337708711624146,shared=True_LF=0.5_LR=0.5
183,training/MSE,0.8337177038192749,shared=True_LF=0.5_LR=0.5
184,training/MSE,0.8336666226387024,shared=True_LF=0.5_LR=0.5
185,training/MSE,0.833617627620697,shared=True_LF=0.5_LR=0.5
186,training/MSE,0.8335705399513245,shared=True_LF=0.5_LR=0.5
187,training/MSE,0.8335254788398743,shared=True_LF=0.5_LR=0.5
188,training/MSE,0.8334820866584778,shared=True_LF=0.5_LR=0.5
189,training/MSE,0.8334406018257141,shared=True_LF=0.5_LR=0.5
190,training/MSE,0.8334009647369385,shared=True_LF=0.5_LR=0.5
191,training/MSE,0.8333631753921509,shared=True_LF=0.5_LR=0.5
192,training/MSE,0.8333268761634827,shared=True_LF=0.5_LR=0.5
193,training/MSE,0.8332922458648682,shared=True_LF=0.5_LR=0.5
194,training/MSE,0.8332589864730835,shared=True_LF=0.5_LR=0.5
195,training/MSE,0.8332271575927734,shared=True_LF=0.5_LR=0.5
196,training/MSE,0.8331965208053589,shared=True_LF=0.5_LR=0.5
197,training/MSE,0.8331672549247742,shared=True_LF=0.5_LR=0.5
198,training/MSE,0.8331391215324402,shared=True_LF=0.5_LR=0.5
199,training/MSE,0.8331119418144226,shared=True_LF=0.5_LR=0.5
0,eval/MSE,14.060588836669922,shared=False_LF=0.5_LR=0.5
1,eval/MSE,14.0186128616333,shared=False_LF=0.5_LR=0.5
2,eval/MSE,13.97574234008789,shared=False_LF=0.5_LR=0.5
3,eval/MSE,13.931648254394531,shared=False_LF=0.5_LR=0.5
4,eval/MSE,13.886106491088867,shared=False_LF=0.5_LR=0.5
5,eval/MSE,13.838953018188477,shared=False_LF=0.5_LR=0.5
6,eval/MSE,13.790031433105469,shared=False_LF=0.5_LR=0.5
7,eval/MSE,13.73919677734375,shared=False_LF=0.5_LR=0.5
8,eval/MSE,13.686259269714355,shared=False_LF=0.5_LR=0.5
9,eval/MSE,13.631060600280762,shared=False_LF=0.5_LR=0.5
10,eval/MSE,13.5733642578125,shared=False_LF=0.5_LR=0.5
11,eval/MSE,13.512951850891113,shared=False_LF=0.5_LR=0.5
12,eval/MSE,13.449603080749512,shared=False_LF=0.5_LR=0.5
13,eval/MSE,13.383045196533203,shared=False_LF=0.5_LR=0.5
14,eval/MSE,13.313050270080566,shared=False_LF=0.5_LR=0.5
15,eval/MSE,13.23935604095459,shared=False_LF=0.5_LR=0.5
16,eval/MSE,13.161662101745605,shared=False_LF=0.5_LR=0.5
17,eval/MSE,13.079710960388184,shared=False_LF=0.5_LR=0.5
18,eval/MSE,12.99319839477539,shared=False_LF=0.5_LR=0.5
19,eval/MSE,12.901854515075684,shared=False_LF=0.5_LR=0.5
20,eval/MSE,12.805399894714355,shared=False_LF=0.5_LR=0.5
21,eval/MSE,12.703518867492676,shared=False_LF=0.5_LR=0.5
22,eval/MSE,12.595905303955078,shared=False_LF=0.5_LR=0.5
23,eval/MSE,12.48222827911377,shared=False_LF=0.5_LR=0.5
24,eval/MSE,12.362142562866211,shared=False_LF=0.5_LR=0.5
25,eval/MSE,12.235247611999512,shared=False_LF=0.5_LR=0.5
26,eval/MSE,12.101142883300781,shared=False_LF=0.5_LR=0.5
27,eval/MSE,11.959397315979004,shared=False_LF=0.5_LR=0.5
28,eval/MSE,11.809541702270508,shared=False_LF=0.5_LR=0.5
29,eval/MSE,11.651129722595215,shared=False_LF=0.5_LR=0.5
30,eval/MSE,11.483728408813477,shared=False_LF=0.5_LR=0.5
31,eval/MSE,11.307062149047852,shared=False_LF=0.5_LR=0.5
32,eval/MSE,11.12093448638916,shared=False_LF=0.5_LR=0.5
33,eval/MSE,10.925212860107422,shared=False_LF=0.5_LR=0.5
34,eval/MSE,10.719919204711914,shared=False_LF=0.5_LR=0.5
35,eval/MSE,10.5050048828125,shared=False_LF=0.5_LR=0.5
36,eval/MSE,10.280488967895508,shared=False_LF=0.5_LR=0.5
37,eval/MSE,10.04637336730957,shared=False_LF=0.5_LR=0.5
38,eval/MSE,9.802653312683105,shared=False_LF=0.5_LR=0.5
39,eval/MSE,9.549399375915527,shared=False_LF=0.5_LR=0.5
40,eval/MSE,9.286720275878906,shared=False_LF=0.5_LR=0.5
41,eval/MSE,9.014778137207031,shared=False_LF=0.5_LR=0.5
42,eval/MSE,8.733811378479004,shared=False_LF=0.5_LR=0.5
43,eval/MSE,8.444226264953613,shared=False_LF=0.5_LR=0.5
44,eval/MSE,8.146605491638184,shared=False_LF=0.5_LR=0.5
45,eval/MSE,7.841696739196777,shared=False_LF=0.5_LR=0.5
46,eval/MSE,7.530340671539307,shared=False_LF=0.5_LR=0.5
47,eval/MSE,7.213482856750488,shared=False_LF=0.5_LR=0.5
48,eval/MSE,6.892058372497559,shared=False_LF=0.5_LR=0.5
49,eval/MSE,6.567056179046631,shared=False_LF=0.5_LR=0.5
50,eval/MSE,6.239542007446289,shared=False_LF=0.5_LR=0.5
51,eval/MSE,5.910673141479492,shared=False_LF=0.5_LR=0.5
52,eval/MSE,5.581699371337891,shared=False_LF=0.5_LR=0.5
53,eval/MSE,5.253969192504883,shared=False_LF=0.5_LR=0.5
54,eval/MSE,4.928915500640869,shared=False_LF=0.5_LR=0.5
55,eval/MSE,4.60805606842041,shared=False_LF=0.5_LR=0.5
56,eval/MSE,4.292981147766113,shared=False_LF=0.5_LR=0.5
57,eval/MSE,3.985340118408203,shared=False_LF=0.5_LR=0.5
58,eval/MSE,3.686823844909668,shared=False_LF=0.5_LR=0.5
59,eval/MSE,3.399143695831299,shared=False_LF=0.5_LR=0.5
60,eval/MSE,3.1240077018737793,shared=False_LF=0.5_LR=0.5
61,eval/MSE,2.863084316253662,shared=False_LF=0.5_LR=0.5
62,eval/MSE,2.6179707050323486,shared=False_LF=0.5_LR=0.5
63,eval/MSE,2.390146017074585,shared=False_LF=0.5_LR=0.5
64,eval/MSE,2.1809279918670654,shared=False_LF=0.5_LR=0.5
65,eval/MSE,1.9914196729660034,shared=False_LF=0.5_LR=0.5
66,eval/MSE,1.8224562406539917,shared=False_LF=0.5_LR=0.5
67,eval/MSE,1.6745517253875732,shared=False_LF=0.5_LR=0.5
68,eval/MSE,1.547850251197815,shared=False_LF=0.5_LR=0.5
69,eval/MSE,1.442083477973938,shared=False_LF=0.5_LR=0.5
70,eval/MSE,1.3565422296524048,shared=False_LF=0.5_LR=0.5
71,eval/MSE,1.2900655269622803,shared=False_LF=0.5_LR=0.5
72,eval/MSE,1.2410545349121094,shared=False_LF=0.5_LR=0.5
73,eval/MSE,1.2075117826461792,shared=False_LF=0.5_LR=0.5
74,eval/MSE,1.18711256980896,shared=False_LF=0.5_LR=0.5
75,eval/MSE,1.1773017644882202,shared=False_LF=0.5_LR=0.5
76,eval/MSE,1.1754143238067627,shared=False_LF=0.5_LR=0.5
77,eval/MSE,1.1788088083267212,shared=False_LF=0.5_LR=0.5
78,eval/MSE,1.1850017309188843,shared=False_LF=0.5_LR=0.5
79,eval/MSE,1.191789984703064,shared=False_LF=0.5_LR=0.5
80,eval/MSE,1.197348952293396,shared=False_LF=0.5_LR=0.5
81,eval/MSE,1.2002962827682495,shared=False_LF=0.5_LR=0.5
82,eval/MSE,1.1997179985046387,shared=False_LF=0.5_LR=0.5
83,eval/MSE,1.1951552629470825,shared=False_LF=0.5_LR=0.5
84,eval/MSE,1.186560869216919,shared=False_LF=0.5_LR=0.5
85,eval/MSE,1.174228310585022,shared=False_LF=0.5_LR=0.5
86,eval/MSE,1.1587088108062744,shared=False_LF=0.5_LR=0.5
87,eval/MSE,1.1407219171524048,shared=False_LF=0.5_LR=0.5
88,eval/MSE,1.1210707426071167,shared=False_LF=0.5_LR=0.5
89,eval/MSE,1.100566029548645,shared=False_LF=0.5_LR=0.5
90,eval/MSE,1.0799652338027954,shared=False_LF=0.5_LR=0.5
91,eval/MSE,1.0599334239959717,shared=False_LF=0.5_LR=0.5
92,eval/MSE,1.0410224199295044,shared=False_LF=0.5_LR=0.5
93,eval/MSE,1.0236570835113525,shared=False_LF=0.5_LR=0.5
94,eval/MSE,1.0081195831298828,shared=False_LF=0.5_LR=0.5
95,eval/MSE,0.9945623874664307,shared=False_LF=0.5_LR=0.5
96,eval/MSE,0.9830199480056763,shared=False_LF=0.5_LR=0.5
97,eval/MSE,0.9734281301498413,shared=False_LF=0.5_LR=0.5
98,eval/MSE,0.9656477570533752,shared=False_LF=0.5_LR=0.5
99,eval/MSE,0.959483802318573,shared=False_LF=0.5_LR=0.5
100,eval/MSE,0.9547047019004822,shared=False_LF=0.5_LR=0.5
101,eval/MSE,0.9510580897331238,shared=False_LF=0.5_LR=0.5
102,eval/MSE,0.9482864141464233,shared=False_LF=0.5_LR=0.5
103,eval/MSE,0.9461449384689331,shared=False_LF=0.5_LR=0.5
104,eval/MSE,0.9444191455841064,shared=False_LF=0.5_LR=0.5
105,eval/MSE,0.9429316520690918,shared=False_LF=0.5_LR=0.5
106,eval/MSE,0.9415446519851685,shared=False_LF=0.5_LR=0.5
107,eval/MSE,0.9401599764823914,shared=False_LF=0.5_LR=0.5
108,eval/MSE,0.9387146234512329,shared=False_LF=0.5_LR=0.5
109,eval/MSE,0.9371743202209473,shared=False_LF=0.5_LR=0.5
110,eval/MSE,0.9355285167694092,shared=False_LF=0.5_LR=0.5
111,eval/MSE,0.9337882995605469,shared=False_LF=0.5_LR=0.5
112,eval/MSE,0.9319791793823242,shared=False_LF=0.5_LR=0.5
113,eval/MSE,0.93013596534729,shared=False_LF=0.5_LR=0.5
114,eval/MSE,0.9282965064048767,shared=False_LF=0.5_LR=0.5
115,eval/MSE,0.9264990091323853,shared=False_LF=0.5_LR=0.5
116,eval/MSE,0.9247792959213257,shared=False_LF=0.5_LR=0.5
117,eval/MSE,0.9231681823730469,shared=False_LF=0.5_LR=0.5
118,eval/MSE,0.9216898679733276,shared=False_LF=0.5_LR=0.5
119,eval/MSE,0.9203611612319946,shared=False_LF=0.5_LR=0.5
120,eval/MSE,0.9191908240318298,shared=False_LF=0.5_LR=0.5
121,eval/MSE,0.9181812405586243,shared=False_LF=0.5_LR=0.5
122,eval/MSE,0.9173277616500854,shared=False_LF=0.5_LR=0.5
123,eval/MSE,0.9166187644004822,shared=False_LF=0.5_LR=0.5
124,eval/MSE,0.9160394668579102,shared=False_LF=0.5_LR=0.5
125,eval/MSE,0.9155716896057129,shared=False_LF=0.5_LR=0.5
126,eval/MSE,0.9151950478553772,shared=False_LF=0.5_LR=0.5
127,eval/MSE,0.9148897528648376,shared=False_LF=0.5_LR=0.5
128,eval/MSE,0.9146355390548706,shared=False_LF=0.5_LR=0.5
129,eval/MSE,0.9144148230552673,shared=False_LF=0.5_LR=0.5
130,eval/MSE,0.9142109155654907,shared=False_LF=0.5_LR=0.5
131,eval/MSE,0.9140112996101379,shared=False_LF=0.5_LR=0.5
132,eval/MSE,0.9138058423995972,shared=False_LF=0.5_LR=0.5
133,eval/MSE,0.9135875105857849,shared=False_LF=0.5_LR=0.5
134,eval/MSE,0.9133522510528564,shared=False_LF=0.5_LR=0.5
135,eval/MSE,0.9130992293357849,shared=False_LF=0.5_LR=0.5
136,eval/MSE,0.912829577922821,shared=False_LF=0.5_LR=0.5
137,eval/MSE,0.9125453233718872,shared=False_LF=0.5_LR=0.5
138,eval/MSE,0.9122498035430908,shared=False_LF=0.5_LR=0.5
139,eval/MSE,0.9119478464126587,shared=False_LF=0.5_LR=0.5
140,eval/MSE,0.9116440415382385,shared=False_LF=0.5_LR=0.5
141,eval/MSE,0.911342978477478,shared=False_LF=0.5_LR=0.5
142,eval/MSE,0.9110486507415771,shared=False_LF=0.5_LR=0.5
143,eval/MSE,0.9107650518417358,shared=False_LF=0.5_LR=0.5
144,eval/MSE,0.9104958176612854,shared=False_LF=0.5_LR=0.5
145,eval/MSE,0.9102429747581482,shared=False_LF=0.5_LR=0.5
146,eval/MSE,0.9100080132484436,shared=False_LF=0.5_LR=0.5
147,eval/MSE,0.9097917675971985,shared=False_LF=0.5_LR=0.5
148,eval/MSE,0.9095943570137024,shared=False_LF=0.5_LR=0.5
149,eval/MSE,0.9094146490097046,shared=False_LF=0.5_LR=0.5
150,eval/MSE,0.9092517495155334,shared=False_LF=0.5_LR=0.5
151,eval/MSE,0.9091047644615173,shared=False_LF=0.5_LR=0.5
152,eval/MSE,0.9089722633361816,shared=False_LF=0.5_LR=0.5
153,eval/MSE,0.9088524580001831,shared=False_LF=0.5_LR=0.5
154,eval/MSE,0.9087433815002441,shared=False_LF=0.5_LR=0.5
155,eval/MSE,0.9086442589759827,shared=False_LF=0.5_LR=0.5
156,eval/MSE,0.908554196357727,shared=False_LF=0.5_LR=0.5
157,eval/MSE,0.9084720611572266,shared=False_LF=0.5_LR=0.5
158,eval/MSE,0.9083970785140991,shared=False_LF=0.5_LR=0.5
159,eval/MSE,0.9083285331726074,shared=False_LF=0.5_LR=0.5
160,eval/MSE,0.9082661867141724,shared=False_LF=0.5_LR=0.5
161,eval/MSE,0.9082097411155701,shared=False_LF=0.5_LR=0.5
162,eval/MSE,0.9081594944000244,shared=False_LF=0.5_LR=0.5
163,eval/MSE,0.9081146717071533,shared=False_LF=0.5_LR=0.5
164,eval/MSE,0.9080753922462463,shared=False_LF=0.5_LR=0.5
165,eval/MSE,0.9080415964126587,shared=False_LF=0.5_LR=0.5
166,eval/MSE,0.908013105392456,shared=False_LF=0.5_LR=0.5
167,eval/MSE,0.9079883694648743,shared=False_LF=0.5_LR=0.5
168,eval/MSE,0.9079680442810059,shared=False_LF=0.5_LR=0.5
